track,proj,blk,stk,dist,reg,ten,floor,date,base_sqft,ph_sqft,extra,extra_pct,n_base,base_price,ph_price,base_psf,ph_psf,void_psf,ratio,headline_drop
newsale,FOREST WOODS,9B LORONG LEW LIAN,13,19,North East Region,LH,12,2017-12-03,915,1066,151,0.165,8,1273852,1466000,1392,1376,1275,0.9158,-0.0119
newsale,FOREST WOODS,9B LORONG LEW LIAN,14,19,North East Region,LH,12,2017-08-13,732,872,140,0.191,8,1072968,1252000,1466,1436,1279,0.8728,-0.0204
newsale,FOREST WOODS,9B LORONG LEW LIAN,17,19,North East Region,LH,12,2016-10-08,915,1066,151,0.165,10,1318878,1360000,1441,1276,273,0.1893,-0.1146
newsale,FOREST WOODS,9B LORONG LEW LIAN,18,19,North East Region,LH,12,2017-12-03,915,1066,151,0.165,5,1285200,1495000,1405,1403,1392,0.9911,-0.0013
newsale,FORETT@BUKIT TIMAH,32 TOH TUCK ROAD,01,21,Central Region,FH,5,2022-06-13,1033,1195,161,0.156,3,2176672,2405000,2106,2013,1414,0.6713,-0.0444
newsale,FORETT@BUKIT TIMAH,32 TOH TUCK ROAD,04,21,Central Region,FH,5,2022-05-22,980,1163,183,0.187,3,2119128,2181000,2163,1876,338,0.1563,-0.1328
newsale,FORETT@BUKIT TIMAH,32 TOH TUCK ROAD,06,21,Central Region,FH,5,2022-07-27,947,1119,172,0.182,3,1948464,2128000,2057,1901,1042,0.5068,-0.0759
newsale,FORETT@BUKIT TIMAH,32A TOH TUCK ROAD,07,21,Central Region,FH,5,2022-05-02,1076,1324,248,0.23,3,2391984,2575000,2222,1945,739,0.3327,-0.1248
newsale,FORETT@BUKIT TIMAH,32A TOH TUCK ROAD,11,21,Central Region,FH,5,2022-07-17,743,893,151,0.203,3,1572480,1715000,2117,1920,946,0.4467,-0.0933
newsale,FORETT@BUKIT TIMAH,32A TOH TUCK ROAD,12,21,Central Region,FH,5,2022-03-27,980,1163,183,0.187,4,2049204,2166000,2092,1863,638,0.3051,-0.1094
newsale,FORETT@BUKIT TIMAH,32B TOH TUCK ROAD,13,21,Central Region,FH,9,2020-09-21,721,861,140,0.194,8,1432316,1541000,1986,1790,777,0.3911,-0.0989
newsale,FORETT@BUKIT TIMAH,32B TOH TUCK ROAD,14,21,Central Region,FH,9,2020-08-23,474,624,151,0.318,8,965310,1044000,2038,1672,522,0.2562,-0.1795
newsale,FORETT@BUKIT TIMAH,32B TOH TUCK ROAD,17,21,Central Region,FH,9,2021-01-16,764,915,151,0.197,7,1557420,1668000,2038,1823,734,0.3601,-0.1054
newsale,FORETT@BUKIT TIMAH,32B TOH TUCK ROAD,18,21,Central Region,FH,9,2020-10-30,764,915,151,0.197,8,1567428,1668000,2051,1823,667,0.3254,-0.1111
newsale,FORETT@BUKIT TIMAH,32B TOH TUCK ROAD,21,21,Central Region,FH,9,2021-06-21,570,700,129,0.226,8,1204135,1365000,2111,1951,1245,0.59,-0.0757
newsale,FORETT@BUKIT TIMAH,32B TOH TUCK ROAD,22,21,Central Region,FH,9,2020-11-24,980,1152,172,0.176,8,1945400,2038000,1986,1769,538,0.2707,-0.1091
newsale,FORETT@BUKIT TIMAH,34A TOH TUCK ROAD,33,21,Central Region,FH,9,2020-08-09,721,861,140,0.194,8,1406352,1489000,1950,1729,591,0.3029,-0.1133
newsale,FORETT@BUKIT TIMAH,34A TOH TUCK ROAD,34,21,Central Region,FH,9,2021-01-23,474,624,151,0.318,8,940468,1058000,1986,1695,780,0.3928,-0.1466
newsale,FORETT@BUKIT TIMAH,34A TOH TUCK ROAD,35,21,Central Region,FH,9,2021-10-29,474,624,151,0.318,8,1034278,1157000,2184,1853,814,0.3729,-0.1514
newsale,FORETT@BUKIT TIMAH,34A TOH TUCK ROAD,38,21,Central Region,FH,9,2020-11-09,1356,1615,258,0.19,8,2641050,2836000,1947,1756,755,0.3875,-0.098
newsale,FORETT@BUKIT TIMAH,34A TOH TUCK ROAD,39,21,Central Region,FH,9,2022-03-21,1087,1313,226,0.208,3,2370504,2583000,2180,1967,940,0.4311,-0.0979
newsale,FORETT@BUKIT TIMAH,34A TOH TUCK ROAD,42,21,Central Region,FH,9,2020-08-08,570,700,129,0.226,8,1140148,1238000,1999,1769,758,0.379,-0.1146
newsale,FORETT@BUKIT TIMAH,34B TOH TUCK ROAD,45,21,Central Region,FH,9,2021-03-31,721,861,140,0.194,8,1407800,1542250,1952,1791,961,0.4922,-0.0825
newsale,FORETT@BUKIT TIMAH,34B TOH TUCK ROAD,46,21,Central Region,FH,9,2021-03-24,474,624,151,0.318,8,891250,1053000,1882,1687,1073,0.5704,-0.1037
newsale,FORETT@BUKIT TIMAH,34B TOH TUCK ROAD,47,21,Central Region,FH,9,2021-03-31,474,624,151,0.318,8,919932,1052710,1942,1686,881,0.4536,-0.1319
newsale,FORETT@BUKIT TIMAH,34B TOH TUCK ROAD,50,21,Central Region,FH,9,2020-08-07,753,904,151,0.2,7,1461008,1581000,1939,1749,796,0.4106,-0.0982
newsale,FORETT@BUKIT TIMAH,34B TOH TUCK ROAD,53,21,Central Region,FH,9,2021-08-01,570,700,129,0.226,3,1196496,1359000,2097,1942,1258,0.5998,-0.0739
newsale,FORETT@BUKIT TIMAH,34B TOH TUCK ROAD,54,21,Central Region,FH,9,2021-08-30,969,1141,172,0.178,8,2024084,2260000,2089,1981,1370,0.6556,-0.052
newsale,FORETT@BUKIT TIMAH,36 TOH TUCK ROAD,55,21,Central Region,FH,5,2022-08-27,764,926,161,0.211,3,1609776,1787000,2106,1930,1098,0.5211,-0.0835
newsale,FORETT@BUKIT TIMAH,36 TOH TUCK ROAD,57,21,Central Region,FH,5,2020-10-04,947,1119,172,0.182,4,1782564,1908000,1882,1704,728,0.387,-0.0943
newsale,FORETT@BUKIT TIMAH,36 TOH TUCK ROAD,58,21,Central Region,FH,5,2021-02-16,1055,1302,248,0.235,4,2034122,2233000,1928,1714,803,0.4166,-0.1109
newsale,FORETT@BUKIT TIMAH,36 TOH TUCK ROAD,59,21,Central Region,FH,5,2020-08-08,732,904,172,0.235,4,1427118,1529000,1950,1691,592,0.3034,-0.1327
newsale,FORETT@BUKIT TIMAH,36 TOH TUCK ROAD,60,21,Central Region,FH,5,2021-05-16,1302,1582,280,0.215,4,2440150,2666000,1874,1685,807,0.4307,-0.1007
newsale,FORETT@BUKIT TIMAH,36A TOH TUCK ROAD,61,21,Central Region,FH,5,2020-12-19,980,1163,183,0.187,4,1873644,1982000,1913,1705,592,0.3096,-0.1087
newsale,FORETT@BUKIT TIMAH,36A TOH TUCK ROAD,63,21,Central Region,FH,5,2020-11-08,1033,1195,161,0.156,4,1952180,2072000,1889,1734,742,0.3928,-0.0821
newsale,FORETT@BUKIT TIMAH,36A TOH TUCK ROAD,64,21,Central Region,FH,5,2021-03-18,947,1119,172,0.182,4,1866994,1976000,1971,1765,633,0.3211,-0.1044
newsale,FORETT@BUKIT TIMAH,36A TOH TUCK ROAD,66,21,Central Region,FH,5,2020-08-08,980,1163,183,0.187,4,1921504,2007000,1962,1726,467,0.2382,-0.1199
newsale,FORETT@BUKIT TIMAH,36B TOH TUCK ROAD,69,21,Central Region,FH,5,2021-07-13,1033,1195,161,0.156,4,2199768,2255000,2129,1887,342,0.1607,-0.1134
newsale,FORETT@BUKIT TIMAH,36B TOH TUCK ROAD,70,21,Central Region,FH,5,2021-04-27,947,1119,172,0.182,4,1822844,1985000,1924,1773,942,0.4892,-0.0786
newsale,FORETT@BUKIT TIMAH,36B TOH TUCK ROAD,71,21,Central Region,FH,5,2022-05-27,743,893,151,0.203,3,1629492,1746000,2194,1954,773,0.3524,-0.1092
newsale,FORETT@BUKIT TIMAH,36B TOH TUCK ROAD,72,21,Central Region,FH,5,2021-09-05,1302,1582,280,0.215,3,2540160,2913000,1950,1841,1332,0.6831,-0.0561
newsale,FORETT@BUKIT TIMAH,38 TOH TUCK ROAD,73,21,Central Region,FH,5,2021-07-27,1109,1356,248,0.223,4,2270094,2438000,2048,1798,678,0.3312,-0.1221
newsale,FORETT@BUKIT TIMAH,38 TOH TUCK ROAD,74,21,Central Region,FH,5,2021-03-31,732,904,172,0.235,4,1443278,1560000,1972,1725,678,0.3437,-0.125
newsale,FORETT@BUKIT TIMAH,38 TOH TUCK ROAD,75,21,Central Region,FH,5,2020-08-08,1281,1561,280,0.218,4,2423442,2570000,1892,1647,524,0.2768,-0.1297
newsale,FORETT@BUKIT TIMAH,38 TOH TUCK ROAD,76,21,Central Region,FH,5,2020-08-09,947,1119,172,0.182,4,1851030,1947000,1954,1739,557,0.2851,-0.11
newsale,FORETT@BUKIT TIMAH,38 TOH TUCK ROAD,78,21,Central Region,FH,5,2021-05-26,1302,1572,269,0.207,3,2759904,2780000,2119,1769,75,0.0352,-0.1652
newsale,FORETT@BUKIT TIMAH,38A TOH TUCK ROAD,79,21,Central Region,FH,5,2021-08-03,1302,1582,280,0.215,4,2764640,2885000,2123,1823,430,0.2026,-0.141
newsale,FORETT@BUKIT TIMAH,38A TOH TUCK ROAD,82,21,Central Region,FH,5,2021-04-02,980,1163,183,0.187,4,1860420,1987000,1899,1709,692,0.3642,-0.1001
newsale,FORETT@BUKIT TIMAH,38A TOH TUCK ROAD,84,21,Central Region,FH,5,2021-09-27,947,1119,172,0.182,4,1933682,2044000,2041,1826,641,0.3138,-0.1056
newsale,FORETT@BUKIT TIMAH,38B TOH TUCK ROAD,85,21,Central Region,FH,5,2021-10-25,1302,1582,280,0.215,3,2708112,2870000,2079,1814,578,0.2782,-0.1277
newsale,FORETT@BUKIT TIMAH,38B TOH TUCK ROAD,88,21,Central Region,FH,5,2021-08-06,947,1119,172,0.182,4,1905354,2004000,2012,1790,573,0.2847,-0.11
newsale,FORETT@BUKIT TIMAH,38B TOH TUCK ROAD,90,21,Central Region,FH,5,2020-08-08,980,1163,183,0.187,4,1852222,1927000,1891,1658,409,0.2161,-0.1234
newsale,FORETT@BUKIT TIMAH,40 TOH TUCK ROAD,91,21,Central Region,FH,5,2022-07-31,1033,1195,161,0.156,4,2320462,2428000,2246,2032,666,0.2966,-0.0951
newsale,FORETT@BUKIT TIMAH,40 TOH TUCK ROAD,96,21,Central Region,FH,5,2021-11-25,947,1119,172,0.182,3,1814400,2022000,1915,1806,1205,0.6293,-0.057
newsale,FULCRUM,33 FORT ROAD,04,15,Central Region,FH,19,2016-03-30,474,678,205,0.432,3,958664,1499465,2024,2211,2644,1.3064,0.0924
newsale,GRAND DUNMAN,10 DUNMAN ROAD,30,15,Central Region,LH,18,2023-11-19,452,581,129,0.286,17,1238020,1376000,2738,2367,1068,0.3901,-0.1355
newsale,GRAND DUNMAN,10 DUNMAN ROAD,36,15,Central Region,LH,18,2025-02-18,1098,1302,205,0.186,13,2844476,2973000,2591,2283,628,0.2426,-0.1189
newsale,GRAND DUNMAN,12 DUNMAN ROAD,45,15,Central Region,LH,18,2025-05-31,1055,1238,183,0.173,11,2761140,2882000,2618,2328,660,0.2523,-0.1105
newsale,GRAND DUNMAN,16 DUNMAN ROAD,51,15,Central Region,LH,18,2023-07-16,667,893,226,0.339,16,1742386,1916000,2611,2145,768,0.2942,-0.1786
newsale,GRAND DUNMAN,2 DUNMAN ROAD,02,15,Central Region,LH,18,2026-01-22,1927,2314,388,0.201,10,4609320,4834000,2392,2089,580,0.2424,-0.1269
newsale,GRAND DUNMAN,2 DUNMAN ROAD,03,15,Central Region,LH,18,2025-08-06,1475,1819,344,0.234,13,3626000,3857000,2459,2120,671,0.2727,-0.1377
newsale,GRAND DUNMAN,2 DUNMAN ROAD,04,15,Central Region,LH,18,2025-08-24,1787,2153,366,0.205,12,4693778,4869000,2627,2262,479,0.1823,-0.139
newsale,GRAND DUNMAN,2 DUNMAN ROAD,05,15,Central Region,LH,18,2026-04-19,2131,2497,366,0.172,12,5419956,5616000,2543,2249,536,0.2106,-0.1157
newsale,GRAND DUNMAN,2 DUNMAN ROAD,06,15,Central Region,LH,18,2025-08-15,1475,1819,344,0.234,12,3887052,4144000,2636,2278,746,0.283,-0.1358
newsale,GRAND DUNMAN,6 DUNMAN ROAD,13,15,Central Region,LH,18,2025-11-02,1044,1227,183,0.175,15,2745788,2890000,2630,2355,788,0.2997,-0.1044
newsale,GRAND DUNMAN,6 DUNMAN ROAD,14,15,Central Region,LH,18,2023-08-09,1119,1335,215,0.192,17,2849600,2980000,2546,2233,606,0.238,-0.1229
newsale,GRAND DUNMAN,6 DUNMAN ROAD,15,15,Central Region,LH,18,2023-07-15,775,1012,237,0.306,16,1949478,2133000,2515,2108,775,0.3081,-0.1619
newsale,GRAND DUNMAN,6 DUNMAN ROAD,16,15,Central Region,LH,18,2023-07-16,775,1001,226,0.292,17,1951040,2124000,2517,2122,765,0.3039,-0.1572
newsale,GRAND DUNMAN,6 DUNMAN ROAD,17,15,Central Region,LH,18,2025-07-22,1292,1518,226,0.175,9,3467520,3604000,2685,2375,604,0.2249,-0.1154
newsale,GRAND DUNMAN,6 DUNMAN ROAD,18,15,Central Region,LH,18,2023-10-31,958,1163,205,0.213,15,2391360,2557000,2496,2200,810,0.3245,-0.1188
newsale,GRAND DUNMAN,6 DUNMAN ROAD,19,15,Central Region,LH,18,2023-10-17,452,581,129,0.286,17,1226624,1364000,2713,2347,1064,0.392,-0.1351
newsale,GRAND DUNMAN,8 DUNMAN ROAD,22,15,Central Region,LH,18,2023-07-15,452,581,129,0.286,17,1226624,1349000,2713,2321,947,0.3492,-0.1446
newsale,GRANDEUR PARK RESIDENCES,1 BEDOK SOUTH AVENUE 3,01,16,East Region,LH,15,2017-04-09,624,904,280,0.448,13,982472,1068000,1574,1181,306,0.1942,-0.2494
newsale,GRANDEUR PARK RESIDENCES,1 BEDOK SOUTH AVENUE 3,02,16,East Region,LH,15,2017-04-01,581,850,269,0.463,12,911110,1003000,1567,1180,341,0.2178,-0.2475
newsale,GRANDEUR PARK RESIDENCES,1 BEDOK SOUTH AVENUE 3,03,16,East Region,LH,15,2017-03-06,581,850,269,0.463,14,893568,977000,1537,1149,310,0.2017,-0.2526
newsale,GRANDEUR PARK RESIDENCES,1 BEDOK SOUTH AVENUE 3,04,16,East Region,LH,15,2017-03-12,624,883,258,0.414,14,896960,979000,1437,1109,318,0.221,-0.228
newsale,GRANDEUR PARK RESIDENCES,1 BEDOK SOUTH AVENUE 3,05,16,East Region,LH,15,2017-03-12,624,883,258,0.414,7,904240,978000,1448,1108,286,0.1971,-0.235
newsale,GRANDEUR PARK RESIDENCES,1 BEDOK SOUTH AVENUE 3,06,16,East Region,LH,15,2017-03-14,549,850,301,0.549,11,803760,892000,1464,1049,293,0.2,-0.2836
newsale,GRANDEUR PARK RESIDENCES,1 BEDOK SOUTH AVENUE 3,10,16,East Region,LH,15,2017-03-15,549,850,301,0.549,11,819200,909000,1492,1069,298,0.1997,-0.2837
newsale,GRANDEUR PARK RESIDENCES,1 BEDOK SOUTH AVENUE 3,14,16,East Region,LH,15,2017-06-18,624,904,280,0.448,10,1010940,1096000,1619,1212,304,0.1877,-0.2514
newsale,GRANDEUR PARK RESIDENCES,11 BEDOK SOUTH AVENUE 3,43,16,East Region,LH,15,2017-03-11,570,872,301,0.528,14,755220,846000,1324,970,301,0.2275,-0.267
newsale,GRANDEUR PARK RESIDENCES,11 BEDOK SOUTH AVENUE 3,45,16,East Region,LH,15,2017-03-16,883,1130,248,0.28,14,1209236,1199000,1370,1061,-41,-0.0302,-0.2257
newsale,GRANDEUR PARK RESIDENCES,11 BEDOK SOUTH AVENUE 3,46,16,East Region,LH,15,2017-03-04,883,1130,248,0.28,14,1232788,1335000,1397,1181,413,0.2956,-0.1543
newsale,GRANDEUR PARK RESIDENCES,11 BEDOK SOUTH AVENUE 3,47,16,East Region,LH,15,2017-03-04,592,840,248,0.418,14,857588,968000,1449,1153,446,0.3079,-0.2041
newsale,GRANDEUR PARK RESIDENCES,11 BEDOK SOUTH AVENUE 3,48,16,East Region,LH,15,2017-03-07,452,689,237,0.524,14,677988,772000,1500,1121,397,0.2647,-0.2528
newsale,GRANDEUR PARK RESIDENCES,11 BEDOK SOUTH AVENUE 3,49,16,East Region,LH,15,2017-03-06,452,689,237,0.524,14,679800,772000,1504,1121,389,0.2589,-0.2547
newsale,GRANDEUR PARK RESIDENCES,11 BEDOK SOUTH AVENUE 3,50,16,East Region,LH,15,2017-03-04,592,840,248,0.418,14,834002,941000,1409,1121,432,0.3068,-0.2044
newsale,GRANDEUR PARK RESIDENCES,11 BEDOK SOUTH AVENUE 3,51,16,East Region,LH,15,2017-03-04,883,1130,248,0.28,12,1162042,1241000,1317,1098,319,0.2423,-0.166
newsale,GRANDEUR PARK RESIDENCES,11 BEDOK SOUTH AVENUE 3,53,16,East Region,LH,15,2017-03-12,549,850,301,0.549,13,767712,857000,1398,1008,296,0.2118,-0.2794
newsale,GRANDEUR PARK RESIDENCES,3 BEDOK SOUTH AVENUE 3,15,16,East Region,LH,14,2017-03-04,560,850,291,0.519,10,788980,874000,1410,1028,293,0.2075,-0.2708
newsale,GRANDEUR PARK RESIDENCES,3 BEDOK SOUTH AVENUE 3,16,16,East Region,LH,14,2017-06-29,893,1141,248,0.277,9,1203600,1246000,1347,1092,171,0.1271,-0.1894
newsale,GRANDEUR PARK RESIDENCES,3 BEDOK SOUTH AVENUE 3,17,16,East Region,LH,14,2017-06-02,893,1141,248,0.277,10,1166608,1245000,1306,1091,317,0.2425,-0.1644
newsale,GRANDEUR PARK RESIDENCES,3 BEDOK SOUTH AVENUE 3,18,16,East Region,LH,14,2017-04-04,667,904,237,0.355,11,984300,1064000,1475,1177,337,0.2282,-0.2021
newsale,GRANDEUR PARK RESIDENCES,3 BEDOK SOUTH AVENUE 3,19,16,East Region,LH,14,2017-03-04,667,904,237,0.355,11,980220,1061000,1469,1173,341,0.2322,-0.2011
newsale,GRANDEUR PARK RESIDENCES,3 BEDOK SOUTH AVENUE 3,20,16,East Region,LH,14,2017-03-04,893,1141,248,0.277,12,1241214,1323000,1389,1160,330,0.2378,-0.1654
newsale,GRANDEUR PARK RESIDENCES,3 BEDOK SOUTH AVENUE 3,21,16,East Region,LH,14,2017-05-15,893,1141,248,0.277,4,1167768,1247000,1307,1093,320,0.2448,-0.1639
newsale,GRANDEUR PARK RESIDENCES,5 BEDOK SOUTH AVENUE 3,23,16,East Region,LH,14,2017-03-04,1453,1744,291,0.2,3,1899920,1976000,1307,1133,262,0.2002,-0.1333
newsale,GRANDEUR PARK RESIDENCES,5 BEDOK SOUTH AVENUE 3,24,16,East Region,LH,14,2017-03-05,1453,1744,291,0.2,8,1956102,2030000,1346,1164,254,0.1889,-0.1352
newsale,GRANDEUR PARK RESIDENCES,5 BEDOK SOUTH AVENUE 3,25,16,East Region,LH,14,2017-05-03,1453,1744,291,0.2,6,1940136,2013000,1335,1154,251,0.1878,-0.1354
newsale,GRANDEUR PARK RESIDENCES,7 BEDOK SOUTH AVENUE 3,28,16,East Region,LH,14,2017-03-04,1238,1507,269,0.217,10,1693942,1790000,1368,1188,357,0.2609,-0.132
newsale,GRANDEUR PARK RESIDENCES,7 BEDOK SOUTH AVENUE 3,29,16,East Region,LH,14,2017-05-03,980,1216,237,0.242,13,1401120,1480000,1430,1217,333,0.2329,-0.1494
newsale,GRANDEUR PARK RESIDENCES,7 BEDOK SOUTH AVENUE 3,30,16,East Region,LH,14,2017-08-07,667,904,237,0.355,13,984824,1070000,1476,1183,360,0.2437,-0.1981
newsale,GRANDEUR PARK RESIDENCES,7 BEDOK SOUTH AVENUE 3,31,16,East Region,LH,14,2017-08-27,667,904,237,0.355,12,973280,1150000,1458,1272,746,0.5117,-0.1279
newsale,GRANDEUR PARK RESIDENCES,7 BEDOK SOUTH AVENUE 3,32,16,East Region,LH,14,2017-03-04,969,1238,269,0.278,10,1316030,1399000,1358,1130,308,0.227,-0.1681
newsale,GRANDEUR PARK RESIDENCES,7 BEDOK SOUTH AVENUE 3,33,16,East Region,LH,14,2017-03-04,969,1206,237,0.244,12,1384800,1489000,1429,1235,440,0.3078,-0.136
newsale,GRANDEUR PARK RESIDENCES,7 BEDOK SOUTH AVENUE 3,34,16,East Region,LH,14,2017-03-04,560,850,291,0.519,13,843144,960000,1506,1129,402,0.2669,-0.2505
newsale,GRANDEUR PARK RESIDENCES,9 BEDOK SOUTH AVENUE 3,35,16,East Region,LH,15,2017-03-04,560,850,291,0.519,12,831052,951000,1485,1118,413,0.278,-0.2468
newsale,GRANDEUR PARK RESIDENCES,9 BEDOK SOUTH AVENUE 3,36,16,East Region,LH,15,2017-03-06,893,1141,248,0.277,13,1234944,1345000,1382,1179,445,0.3216,-0.1472
newsale,GRANDEUR PARK RESIDENCES,9 BEDOK SOUTH AVENUE 3,37,16,East Region,LH,15,2017-08-06,1130,1399,269,0.238,13,1678992,1720000,1486,1229,152,0.1026,-0.1726
newsale,GRANDEUR PARK RESIDENCES,9 BEDOK SOUTH AVENUE 3,38,16,East Region,LH,15,2017-03-12,667,904,237,0.355,7,1025100,1106000,1536,1223,342,0.2224,-0.2037
newsale,GRANDEUR PARK RESIDENCES,9 BEDOK SOUTH AVENUE 3,39,16,East Region,LH,15,2017-08-31,667,904,237,0.355,14,1155866,1098000,1732,1214,-244,-0.1411,-0.2989
newsale,GRANDEUR PARK RESIDENCES,9 BEDOK SOUTH AVENUE 3,40,16,East Region,LH,15,2017-07-03,1238,1507,269,0.217,4,1869298,1829000,1510,1214,-150,-0.0992,-0.1963
newsale,GRANDEUR PARK RESIDENCES,9 BEDOK SOUTH AVENUE 3,41,16,East Region,LH,15,2017-03-24,1130,1399,269,0.238,12,1577856,1681000,1396,1201,383,0.2746,-0.1395
newsale,GRANGE 1866,74 GRANGE ROAD,02,10,Central Region,FH,16,2025-08-07,764,926,161,0.211,4,2617039,2809000,3424,3034,1189,0.3472,-0.1139
newsale,GRANGE 1866,74 GRANGE ROAD,03,10,Central Region,FH,16,2024-09-03,818,1012,194,0.237,7,2741168,3024000,3351,2989,1460,0.4356,-0.1081
newsale,HAUS ON HANDY,28 HANDY ROAD,01,09,Central Region,LH,12,2022-06-03,624,764,140,0.224,8,1717204,1988000,2751,2601,1935,0.7036,-0.0543
newsale,HAUS ON HANDY,28 HANDY ROAD,02,09,Central Region,LH,12,2022-07-28,635,764,129,0.203,9,1724152,2002000,2715,2620,2151,0.7924,-0.0351
newsale,HAUS ON HANDY,28 HANDY ROAD,03,09,Central Region,LH,12,2022-10-19,517,624,108,0.208,7,1416192,1619000,2741,2593,1884,0.6874,-0.0539
newsale,HAUS ON HANDY,28 HANDY ROAD,04,09,Central Region,LH,12,2022-06-27,463,570,108,0.233,7,1259520,1467000,2721,2571,1928,0.7083,-0.055
newsale,HAUS ON HANDY,28 HANDY ROAD,06,09,Central Region,LH,12,2022-11-06,517,624,108,0.208,7,1416192,1619000,2741,2593,1884,0.6874,-0.0539
newsale,HAUS ON HANDY,28 HANDY ROAD,07,09,Central Region,LH,12,2022-10-18,517,624,108,0.208,4,1397706,1619000,2705,2593,2056,0.76,-0.0414
newsale,HAUS ON HANDY,28 HANDY ROAD,08,09,Central Region,LH,12,2023-02-15,969,1141,172,0.178,8,2749172,3252000,2838,2850,2920,1.0288,0.0044
newsale,HAUS ON HANDY,28 HANDY ROAD,09,09,Central Region,LH,12,2022-11-19,947,1119,172,0.182,8,2682422,3014000,2832,2692,1925,0.6798,-0.0493
newsale,HAUS ON HANDY,28 HANDY ROAD,10,09,Central Region,LH,12,2023-03-14,678,850,172,0.254,7,1918208,2256000,2829,2653,1961,0.6934,-0.0621
newsale,HAUS ON HANDY,28 HANDY ROAD,11,09,Central Region,LH,12,2023-03-30,614,743,129,0.211,4,1707690,1981000,2783,2667,2116,0.7602,-0.0417
newsale,HAUS ON HANDY,28 HANDY ROAD,12,09,Central Region,LH,12,2023-03-30,624,743,118,0.19,5,1756664,1990000,2814,2679,1971,0.7003,-0.0478
newsale,HAUS ON HANDY,28 HANDY ROAD,13,09,Central Region,LH,12,2023-03-09,743,926,183,0.246,6,2071532,2415000,2789,2609,1877,0.673,-0.0646
newsale,HIGH PARK RESIDENCES,21 FERNVALE ROAD,02,28,North East Region,LH,24,2015-07-17,1367,1647,280,0.205,21,1262840,1316000,924,799,190,0.2056,-0.135
newsale,HIGH PARK RESIDENCES,21 FERNVALE ROAD,04,28,North East Region,LH,24,2015-11-07,667,936,269,0.403,21,709920,794000,1064,848,312,0.2937,-0.203
newsale,HIGH PARK RESIDENCES,21 FERNVALE ROAD,05,28,North East Region,LH,24,2015-10-04,678,947,269,0.397,22,673328,766000,993,809,344,0.3468,-0.1856
newsale,HIGH PARK RESIDENCES,21 FERNVALE ROAD,06,28,North East Region,LH,24,2015-09-13,872,1109,237,0.272,22,855672,935000,981,843,335,0.3413,-0.1407
newsale,HIGH PARK RESIDENCES,21 FERNVALE ROAD,07,28,North East Region,LH,24,2015-10-28,990,1238,248,0.25,21,935480,1021000,945,825,345,0.3657,-0.1269
newsale,HIGH PARK RESIDENCES,23 FERNVALE ROAD,10,28,North East Region,LH,23,2015-07-18,1152,1432,280,0.243,21,1052672,1129000,914,789,273,0.2984,-0.1372
newsale,HIGH PARK RESIDENCES,23 FERNVALE ROAD,11,28,North East Region,LH,23,2015-07-18,1152,1432,280,0.243,18,1110636,1187000,964,829,273,0.283,-0.1402
newsale,HIGH PARK RESIDENCES,23 FERNVALE ROAD,12,28,North East Region,LH,23,2015-10-01,667,936,269,0.403,20,721012,806000,1080,861,316,0.2923,-0.2034
newsale,HIGH PARK RESIDENCES,23 FERNVALE ROAD,13,28,North East Region,LH,23,2016-04-17,678,947,269,0.397,7,733184,828112,1081,874,353,0.3263,-0.1914
newsale,HIGH PARK RESIDENCES,23 FERNVALE ROAD,14,28,North East Region,LH,23,2016-07-30,980,1238,258,0.264,15,997476,1086112,1018,877,343,0.3369,-0.1384
newsale,HIGH PARK RESIDENCES,23 FERNVALE ROAD,15,28,North East Region,LH,23,2015-09-06,893,1163,269,0.301,21,824768,921000,923,792,358,0.3874,-0.1418
newsale,HIGH PARK RESIDENCES,25 FERNVALE ROAD,18,28,North East Region,LH,23,2015-07-16,1421,1798,377,0.265,20,1373824,1410380,967,785,97,0.1004,-0.1885
newsale,HIGH PARK RESIDENCES,25 FERNVALE ROAD,19,28,North East Region,LH,23,2015-07-17,1399,1679,280,0.2,20,1254384,1304000,896,777,177,0.1978,-0.1337
newsale,HIGH PARK RESIDENCES,25 FERNVALE ROAD,20,28,North East Region,LH,23,2015-07-17,721,958,237,0.328,20,746590,824000,1035,860,327,0.3158,-0.1691
newsale,HIGH PARK RESIDENCES,25 FERNVALE ROAD,21,28,North East Region,LH,23,2015-07-17,732,969,237,0.324,21,761896,835000,1041,862,309,0.2966,-0.172
newsale,HIGH PARK RESIDENCES,25 FERNVALE ROAD,22,28,North East Region,LH,23,2015-07-17,1227,1550,323,0.263,18,1100796,1185000,897,765,261,0.2907,-0.1478
newsale,HIGH PARK RESIDENCES,25 FERNVALE ROAD,23,28,North East Region,LH,23,2015-07-16,1227,1550,323,0.263,18,1146696,1238000,934,799,283,0.3026,-0.1453
newsale,HIGH PARK RESIDENCES,25 FERNVALE ROAD,24,28,North East Region,LH,23,2015-07-29,700,883,183,0.262,20,773322,817000,1105,926,239,0.216,-0.1625
newsale,HIGH PARK RESIDENCES,27 FERNVALE ROAD,26,28,North East Region,LH,25,2015-11-13,1152,1432,280,0.243,23,1056768,1137000,918,794,287,0.3125,-0.1344
newsale,HIGH PARK RESIDENCES,27 FERNVALE ROAD,27,28,North East Region,LH,25,2015-08-21,947,1184,237,0.25,21,1003808,1071000,1060,905,284,0.2677,-0.1465
